,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,28:00,4,11,.364,1,7,.143,2,2,1.000,0,2,2,6,4,0,5,3,11,-28
Desmond Bane,27:05,7,19,.368,4,12,.333,3,3,1.000,1,2,3,0,1,0,2,1,21,-25
Jaren Jackson Jr.,26:12,5,17,.294,1,8,.125,8,8,1.000,3,5,8,2,0,1,2,3,19,-25
Ziaire Williams,19:09,2,5,.400,2,5,.400,2,2,1.000,1,3,4,0,0,2,1,2,8,-12
Xavier Tillman Sr.,13:51,0,3,.000,0,0,,0,0,,3,1,4,0,1,0,2,3,0,-7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
David Roddy,23:35,4,8,.500,1,3,.333,0,0,,1,2,3,1,0,1,1,1,9,-17
Luke Kennard,20:52,1,9,.111,1,8,.125,0,0,,0,1,1,3,2,0,0,0,3,-19
Jacob Gilyard,20:00,1,2,.500,1,2,.500,0,0,,0,3,3,6,1,0,0,0,3,+4
Kenneth Lofton Jr.,19:09,4,7,.571,1,1,1.000,3,9,.333,2,3,5,2,2,0,1,5,12,+5
John Konchar,17:31,3,6,.500,1,2,.500,0,0,,3,4,7,2,0,0,0,1,7,-8
Vince Williams Jr.,16:06,2,5,.400,1,4,.250,7,8,.875,0,2,2,3,1,3,1,3,12,+9
Jake LaRavia,8:30,2,4,.500,0,2,.000,0,0,,0,0,0,0,0,0,0,0,4,+3
Ja Morant,Not With Team
Team Totals,240,35,96,.365,14,54,.259,25,32,.781,14,28,42,25,12,7,15,22,109,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,9:02,1,4,.250,0,2,.000,0,0,,0,0,0,3,0,0,2,0,2,-10
