,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jordan Hawkins,37:18,4,19,.211,2,13,.154,0,0,,4,2,6,4,2,0,1,2,10,+17
CJ McCollum,36:57,10,17,.588,5,8,.625,4,7,.571,1,10,11,5,0,1,1,2,29,+16
Zion Williamson,32:51,7,20,.350,0,0,,6,9,.667,7,3,10,8,0,0,4,4,20,-7
Herbert Jones,31:01,2,9,.222,1,6,.167,0,0,,0,6,6,1,0,1,1,5,5,+10
Jonas Valančiūnas,20:58,6,10,.600,1,1,1.000,6,7,.857,3,6,9,2,1,1,0,2,19,+8
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dyson Daniels,25:23,3,10,.300,1,6,.167,1,4,.250,3,1,4,1,1,2,1,1,8,-6
Larry Nance Jr.,23:26,4,5,.800,1,1,1.000,0,2,.000,2,5,7,2,2,0,0,2,9,-1
Matt Ryan,19:38,2,6,.333,1,5,.200,0,0,,0,3,3,0,0,0,1,2,5,-3
Kira Lewis Jr.,10:13,2,4,.500,1,2,.500,0,0,,0,0,0,0,2,0,1,0,5,-8
Cody Zeller,2:12,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0,-6
E.J. Liddell,Did Not Play
Team Totals,240,40,102,.392,13,42,.310,17,29,.586,22,36,58,23,8,5,10,20,110,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jordan Hawkins,8:20,2,7,.286,1,6,.167,0,0,,2,0,2,1,0,0,0,0,5,-11
CJ McCollum,9:01,1,4,.250,0,1,.000,0,0,,1,3,4,0,0,0,0,0,2,-11
Zion Williamson,8:58,1,4,.250,0,0,,3,4,.750,1,3,4,1,0,0,2,2,5,-19
Herbert Jones,8:40,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,1,0,-11
Jonas Valančiūnas,2:53,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dyson Daniels,5:40,0,1,.000,0,0,,0,2,.000,2,0,2,0,0,0,0,1,0,-8
Larry Nance Jr.,6:55,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,0,0,2,-8
