,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brook Lopez,33:06,4,10,.400,1,3,.333,1,1,1.000,2,6,8,4,1,7,0,2,10,+26
Malik Beasley,31:04,11,14,.786,8,11,.727,0,0,,0,4,4,0,1,0,0,2,30,+34
Damian Lillard,30:43,9,18,.500,4,10,.400,15,16,.938,0,4,4,13,2,0,4,1,37,+25
Khris Middleton,20:19,5,9,.556,1,2,.500,0,0,,1,4,5,4,2,0,4,3,11,+12
Andre Jackson Jr.,16:30,0,1,.000,0,0,,0,0,,2,0,2,1,0,0,2,2,0,+9
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bobby Portis,30:43,7,11,.636,2,3,.667,2,2,1.000,1,6,7,0,0,2,0,5,18,+15
Pat Connaughton,22:28,1,3,.333,1,3,.333,0,0,,1,6,7,0,0,0,1,2,3,+10
Cameron Payne,16:04,4,8,.500,3,4,.750,2,2,1.000,0,1,1,2,0,0,0,2,13,+1
Thanasis Antetokounmpo,15:01,1,5,.200,0,0,,0,0,,2,0,2,0,0,0,0,3,2,-13
MarJon Beauchamp,9:41,2,3,.667,0,0,,0,0,,0,0,0,1,1,0,0,2,4,+2
A.J. Green,7:15,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-20
Robin Lopez,2:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
TyTy Washington Jr.,2:22,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,0,0,-7
Lindell Wigginton,2:22,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-7
Team Totals,240,44,85,.518,20,39,.513,20,21,.952,9,32,41,25,8,9,13,25,128,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brook Lopez,7:40,0,1,.000,0,0,,0,0,,0,3,3,1,1,1,0,0,0,+11
Malik Beasley,7:40,3,4,.750,2,3,.667,0,0,,0,2,2,0,0,0,0,0,8,+11
Damian Lillard,11:10,3,5,.600,1,2,.500,7,7,1.000,0,2,2,5,0,0,3,0,14,+14
Khris Middleton,4:51,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3,+5
Andre Jackson Jr.,4:51,0,0,,0,0,,0,0,,2,0,2,0,0,0,1,0,0,+5
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bobby Portis,7:09,2,3,.667,1,1,1.000,0,0,,1,1,2,0,0,1,0,1,5,+10
Pat Connaughton,7:09,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,1,0,+10
Cameron Payne,0:50,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,+1
