,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jalen Williams,34:30,8,15,.533,1,3,.333,2,2,1.000,1,8,9,12,1,0,1,2,19,+13
Shai Gilgeous-Alexander,34:10,11,17,.647,2,5,.400,4,5,.800,0,2,2,8,1,1,3,3,28,-3
Chet Holmgren,33:17,10,15,.667,1,5,.200,2,3,.667,0,9,9,2,0,3,2,4,23,+3
Luguentz Dort,26:17,5,10,.500,2,4,.500,2,4,.500,0,2,2,0,0,0,0,3,14,-3
Josh Giddey,20:28,3,5,.600,1,2,.500,2,2,1.000,0,7,7,2,1,0,2,0,9,+7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Isaiah Joe,22:01,4,7,.571,3,6,.500,0,0,,1,1,2,0,0,0,1,1,11,-4
Cason Wallace,18:13,3,5,.600,2,4,.500,0,0,,1,1,2,1,0,0,1,2,8,+9
Kenrich Williams,16:42,3,4,.750,1,2,.500,0,0,,1,5,6,2,0,0,2,0,7,+6
Vasilije Micić,14:33,2,2,1.000,0,0,,0,0,,0,1,1,5,1,0,0,1,4,+16
Jaylin Williams,12:03,1,2,.500,1,2,.500,0,0,,0,2,2,4,0,0,0,2,3,+3
Aaron Wiggins,7:46,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-7
Tre Mann,Did Not Play
Aleksej Pokusevski,Did Not Play
Lindy Waters III,Did Not Play
Team Totals,240,51,86,.593,14,33,.424,12,16,.750,4,38,42,36,4,4,12,19,128,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jalen Williams,6:08,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,1,0,2,-5
Shai Gilgeous-Alexander,12:00,5,6,.833,0,0,,1,1,1.000,0,1,1,3,1,0,0,0,11,-6
