,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,35:31,7,10,.700,1,1,1.000,9,13,.692,4,5,9,3,1,0,2,0,24,+8
Bam Adebayo,32:51,8,14,.571,0,0,,4,7,.571,2,12,14,1,0,1,4,3,20,-8
Tyler Herro,31:49,6,19,.316,3,8,.375,0,0,,0,4,4,5,0,0,2,2,15,-3
Terry Rozier,30:22,2,13,.154,0,6,.000,11,11,1.000,2,6,8,5,0,0,0,3,15,+15
Haywood Highsmith,15:05,2,6,.333,0,4,.000,0,0,,1,1,2,0,0,0,1,2,4,+1
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Caleb Martin,28:39,2,6,.333,0,2,.000,0,0,,2,2,4,4,1,0,1,3,4,+7
Jaime Jaquez Jr.,25:48,4,7,.571,0,1,.000,0,0,,2,2,4,2,2,0,0,2,8,+10
Josh Richardson,24:44,3,8,.375,1,6,.167,0,0,,0,4,4,2,0,0,1,2,7,-6
Kevin Love,15:09,4,5,.800,2,3,.667,3,4,.750,1,9,10,2,0,0,1,1,13,+16
Thomas Bryant,Did Not Play
Nikola Jović,Did Not Play
Orlando Robinson,Did Not Play
Cole Swider,Did Not Play
Team Totals,240,38,88,.432,7,31,.226,27,35,.771,14,45,59,24,4,1,12,18,110,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,11:11,4,5,.800,0,0,,2,2,1.000,0,1,1,0,1,0,2,0,10,-5
Bam Adebayo,5:46,2,2,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,0,5,0
Tyler Herro,6:02,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,1,0,2,+3
Terry Rozier,9:32,0,2,.000,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,0,2,-3
Haywood Highsmith,6:27,1,3,.333,0,2,.000,0,0,,1,1,2,0,0,0,1,2,2,-5
