,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyus Jones,32:36,5,13,.385,2,4,.500,0,0,,0,1,1,6,2,0,0,2,12,-4
Jordan Poole,31:16,8,15,.533,4,9,.444,3,3,1.000,0,1,1,6,0,1,2,4,23,-4
Kyle Kuzma,29:58,12,20,.600,4,5,.800,0,1,.000,2,4,6,4,0,1,2,2,28,-4
Daniel Gafford,29:58,6,7,.857,0,0,,0,0,,3,4,7,3,0,5,4,5,12,-4
Deni Avdija,27:34,5,8,.625,2,4,.500,4,4,1.000,1,4,5,6,1,0,1,1,16,-10
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bilal Coulibaly,19:19,3,7,.429,1,3,.333,3,3,1.000,0,3,3,0,0,1,0,3,10,-15
Corey Kispert,14:02,0,2,.000,0,2,.000,3,4,.750,0,1,1,0,0,0,2,2,3,-21
Johnny Davis,13:50,2,8,.250,0,0,,0,0,,2,1,3,1,0,0,0,0,4,-6
Eugene Omoruyi,10:55,1,2,.500,1,2,.500,1,2,.500,0,4,4,2,0,0,3,4,4,-2
Ryan Rollins,10:29,3,5,.600,0,1,.000,0,0,,1,4,5,3,2,0,5,2,6,+1
Anthony Gill,8:01,2,3,.667,0,1,.000,1,2,.500,1,0,1,0,1,2,0,0,5,+6
Delon Wright,4:55,2,3,.667,0,1,.000,0,0,,0,0,0,0,0,0,0,0,4,-15
Danilo Gallinari,3:43,0,2,.000,0,2,.000,1,1,1.000,0,1,1,0,0,0,0,0,1,-9
Mike Muscala,3:24,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
Landry Shamet,Did Not Play
Team Totals,240,49,96,.510,14,34,.412,16,20,.800,10,28,38,31,6,10,19,26,128,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyus Jones,9:06,0,4,.000,0,1,.000,0,0,,0,1,1,2,1,0,0,1,0,-1
Jordan Poole,9:06,2,4,.500,1,2,.500,0,0,,0,0,0,1,0,0,2,0,5,-1
Kyle Kuzma,9:06,1,4,.250,1,2,.500,0,0,,1,2,3,2,0,0,1,2,3,-1
Daniel Gafford,9:06,4,5,.800,0,0,,0,0,,1,1,2,0,0,5,1,1,8,-1
Deni Avdija,9:27,1,3,.333,1,2,.500,2,2,1.000,1,3,4,2,0,0,0,0,5,-3
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bilal Coulibaly,5:27,0,1,.000,0,1,.000,1,1,1.000,0,1,1,0,0,0,0,1,1,-14
