,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Durant,46:19,14,27,.519,4,9,.444,7,7,1.000,0,8,8,10,2,2,7,2,39,+4
Grayson Allen,43:07,5,8,.625,3,6,.500,1,2,.500,0,4,4,3,1,1,2,4,14,+12
Eric Gordon,40:55,7,16,.438,5,12,.417,1,2,.500,1,4,5,6,2,2,1,3,20,+5
Devin Booker,40:05,8,21,.381,2,7,.286,8,8,1.000,1,4,5,8,0,1,3,5,26,+2
Jusuf Nurkić,34:51,7,11,.636,0,0,,4,4,1.000,4,8,12,2,1,2,2,5,18,+9
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Keita Bates-Diop,23:16,2,6,.333,1,4,.250,1,1,1.000,1,0,1,1,1,2,0,3,6,-5
Nassir Little,19:57,4,7,.571,2,5,.400,0,2,.000,2,1,3,2,0,3,0,4,10,+2
Drew Eubanks,16:51,2,4,.500,0,0,,0,0,,0,0,0,1,0,0,0,1,4,-4
Josh Okogie,13:38,1,2,.500,1,2,.500,0,0,,2,1,3,0,3,0,1,1,3,-10
Jordan Goodwin,10:59,0,0,,0,0,,0,0,,0,3,3,3,1,0,1,0,0,0
Udoka Azubuike,Did Not Play
Bol Bol,Did Not Play
Saben Lee,Did Not Play
Chimezie Metu,Did Not Play
Team Totals,290,50,102,.490,18,45,.400,22,26,.846,11,33,44,36,11,13,17,28,140,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Durant,9:19,3,5,.600,0,0,,1,1,1.000,0,2,2,3,1,0,3,0,7,+9
Grayson Allen,7:58,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,1,1,2,-6
Eric Gordon,9:30,1,4,.250,1,3,.333,0,0,,1,0,1,1,0,0,0,0,3,+6
Devin Booker,7:58,2,4,.500,0,2,.000,0,0,,0,0,0,3,0,1,0,1,4,-6
