,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyrese Maxey,42:55,12,29,.414,4,11,.364,7,9,.778,1,7,8,9,4,0,3,6,35,+2
Tobias Harris,41:15,12,24,.500,1,2,.500,7,7,1.000,2,8,10,4,0,1,1,2,32,+1
Nicolas Batum,37:28,2,4,.500,1,2,.500,1,2,.500,2,2,4,2,0,3,1,4,6,+2
De'Anthony Melton,21:18,3,7,.429,2,4,.500,2,2,1.000,1,2,3,2,0,0,1,0,10,+1
Paul Reed,18:57,4,8,.500,0,1,.000,1,1,1.000,1,8,9,2,1,2,0,2,9,-2
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Oubre Jr.,31:45,3,11,.273,0,3,.000,1,2,.500,0,3,3,2,1,0,1,3,7,-8
Marcus Morris,25:54,4,9,.444,3,8,.375,6,6,1.000,1,3,4,1,0,0,1,3,17,-10
Mo Bamba,14:21,2,4,.500,0,1,.000,1,2,.500,4,2,6,2,1,3,1,3,5,-5
Jaden Springer,13:01,1,2,.500,0,0,,0,0,,0,1,1,0,1,0,0,2,2,-3
Patrick Beverley,12:31,3,4,.750,1,2,.500,2,2,1.000,1,2,3,2,0,0,1,2,9,-15
KJ Martin,5:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,+2
Danuel House Jr.,Did Not Play
Furkan Korkmaz,Did Not Play
Team Totals,265,46,102,.451,12,34,.353,28,33,.848,13,38,51,26,8,9,11,28,132,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyrese Maxey,8:52,2,4,.500,1,2,.500,1,1,1.000,0,2,2,2,0,0,2,1,6,-2
