,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kristaps Porziņģis,20:56,3,9,.333,0,3,.000,0,0,,1,1,2,4,1,1,1,2,6,-27
Jrue Holiday,18:35,2,9,.222,0,4,.000,2,2,1.000,1,3,4,2,0,0,1,1,6,-31
Jaylen Brown,18:19,5,14,.357,0,1,.000,0,0,,1,3,4,3,0,0,0,1,10,-17
Derrick White,17:30,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,-14
Jayson Tatum,15:45,2,6,.333,0,1,.000,3,4,.750,0,1,1,3,0,0,1,2,7,-31
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Payton Pritchard,30:35,6,13,.462,2,9,.222,7,7,1.000,0,4,4,4,0,1,1,1,21,-13
Sam Hauser,23:36,4,8,.500,4,8,.500,3,3,1.000,1,3,4,0,1,0,1,1,15,-16
Lamar Stevens,19:24,1,6,.167,0,0,,3,4,.750,1,3,4,0,0,1,0,2,5,+3
Dalano Banton,17:57,1,5,.200,1,2,.500,1,2,.500,0,1,1,3,2,1,0,1,4,+7
Oshae Brissett,17:27,4,8,.500,0,3,.000,5,6,.833,0,2,2,1,0,0,0,0,13,-1
Svi Mykhailiuk,17:21,3,5,.600,2,3,.667,1,2,.500,0,1,1,1,1,0,0,0,9,-5
Neemias Queta,12:39,2,4,.500,0,0,,0,0,,1,2,3,0,0,1,1,1,4,-4
Luke Kornet,9:56,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-16
Team Totals,240,34,91,.374,9,35,.257,25,30,.833,6,25,31,22,5,5,6,13,102,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kristaps Porziņģis,12:00,3,7,.429,0,2,.000,0,0,,1,1,2,2,1,1,1,1,6,-18
Jrue Holiday,8:25,0,2,.000,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,1,2,-17
Jaylen Brown,9:23,2,7,.286,0,1,.000,0,0,,1,2,3,2,0,0,0,1,4,-8
