,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ivica Zubac,42:16,9,15,.600,0,0,,0,0,,5,7,12,3,0,2,1,5,18,+13
Kawhi Leonard,38:08,14,23,.609,6,8,.750,7,7,1.000,3,2,5,5,0,1,2,1,41,+18
Paul George,37:27,8,13,.615,2,5,.400,2,3,.667,0,3,3,2,6,1,1,2,20,+14
James Harden,33:49,2,8,.250,2,6,.333,6,7,.857,0,7,7,8,0,1,2,2,12,+18
Terance Mann,30:05,4,9,.444,2,5,.400,0,2,.000,1,3,4,1,1,1,2,3,10,+17
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,27:56,4,11,.364,2,8,.250,0,0,,0,1,1,1,0,0,1,0,10,+2
Russell Westbrook,16:49,2,7,.286,1,2,.500,0,0,,0,5,5,2,1,2,3,2,5,-5
Kobe Brown,13:30,0,2,.000,0,0,,1,2,.500,2,1,3,1,0,1,0,3,1,-7
Amir Coffey,Did Not Play
Bones Hyland,Did Not Play
P.J. Tucker,Did Not Play
Team Totals,240,43,88,.489,15,34,.441,16,21,.762,11,29,40,23,8,9,12,18,117,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ivica Zubac,9:04,4,6,.667,0,0,,0,0,,1,2,3,3,0,1,0,1,8,+4
Kawhi Leonard,12:00,5,6,.833,2,2,1.000,2,2,1.000,1,0,1,1,0,0,0,0,14,+6
Paul George,7:14,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,1,1,2,2,+8
James Harden,5:48,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,+4
Terance Mann,8:44,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,1,2,+6
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
